,ticker,fund_aum,asset_class,focus,development_level,region,is_levered,options_available
2045,AUSF,0.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,0.0
2046,BJUL,0.0,,,,,0.0,0.0
2047,QTUM,0.0,Equity,Theme,Blended Development,Global,0.0,0.0
2048,DVLU,0.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
2049,DVOL,0.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
2050,BNDW,0.0,Fixed Income,Investment Grade,Blended Development,Global,0.0,0.0
2051,KMED,0.0,Equity,Health Care,Emerging Markets,Emerging Markets,0.0,0.0
2052,EASG,0.0,Equity,Theme,Developed Markets,Developed Markets,0.0,0.0
2053,IUS,0.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
2054,IUSS,0.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
2055,ISDX,0.0,Equity,Large Cap,Developed Markets,Developed Markets,0.0,0.0
2056,ISDS,0.0,Equity,Small Cap,Developed Markets,Developed Markets,0.0,0.0
2057,ISEM,0.0,Equity,Large Cap,Emerging Markets,Emerging Markets,0.0,0.0
